id,y
120732,443
8931,1033
137421,42
185290,578
97938,573
149829,936
14549,87
69976,135
65248,466
137743,1233
147450,295
341759,301
112877,1173
113749,24
300933,258
309194,1126
253398,44
109867,224
127710,926
324073,1597
34846,225
92849,49
137878,894
132135,761
281551,817
58083,2098
301519,916
290876,1156
60289,511
184557,177
30406,768
255180,81
216559,1857
146615,452
49014,795
205748,828
17715,1092
336131,108
21050,21
251954,92
273450,308
181787,2014
13932,206
137474,183
83561,947
109275,382
224697,1114
91067,1124
341202,452
328031,398
300976,1298
83041,453
184369,323
75576,449
163070,843
295588,1468
270066,61
154992,641
159730,52
218495,575
339634,1125
164002,712
185676,661
216872,458
344761,188
177186,245
122356,1405
346692,428
278620,171
186055,415
23158,26
302833,492
114685,33
36550,597
293668,231
298159,2059
125776,23
173529,287
287194,372
206795,701
302112,1326
39405,85
249971,1003
304634,3376
167079,1756
248513,69
2857,596
37690,793
263274,1142
215143,159
148276,563
215057,1316
334246,19
284973,284
288036,355
262276,144
264065,376
142528,541
33223,296
316148,307
94136,419
206361,945
91319,574
306181,1116
198920,718
220681,339
292218,417
346903,497
300305,1368
287634,587
220324,578
90637,982
164276,1106
113507,1875
118848,361
83617,688
131941,1277
288346,448
309085,471
236995,371
263183,985
340768,833
96794,361
75203,207
125713,596
553,464
162767,96
137428,893
178505,891
241971,294
232454,377
17684,696
27124,449
4368,1181
268995,167
193081,85
5690,1704
16553,193
288298,713
61691,544
304528,351
166246,182
332844,406
98936,446
287936,442
174945,827
58141,678
147945,435
174326,851
70912,796
146437,262
268078,727
13521,7
131772,2
172313,1686
95674,576
47265,1803
83755,1941
62937,305
26842,106
95270,155
36901,312
18870,345
265772,615
252640,158
230091,537
55648,741
292712,349
93440,406
320394,1223
4264,981
66769,566
45272,543
87831,1139
212253,448
272611,725
15678,849
133015,384
197452,248
74328,703
185277,349
330463,1054
130314,2186
336832,1493
186292,644
57068,541
273996,398
260846,109
122556,471
241820,981
134136,531
191003,666
86994,613
71776,834
289656,1582
65839,412
298192,152
334280,511
199892,558
141484,377
32186,1851
51266,3203
297502,666
84263,1638
169219,166
284414,62
164323,618
228180,264
72961,402
109960,1467
87921,487
153975,985
182620,287
89545,531
16133,803
80706,3624
170312,24
280116,441
62827,395
180997,334
156351,59
44192,511
97702,209
47796,1002
6673,1514
197745,557
324873,203
109047,241
259929,291
263339,227
313709,202
200669,12
151473,717
338365,1066
282238,848
118474,1754
231134,1507
222711,463
301778,714
311944,377
138709,308
216207,333
174923,1098
162307,173
184853,1072
32447,1117
20121,1112
76127,2218
301776,419
162634,2239
18996,21
272667,885
170314,1036
9768,782
308325,26
323894,1557
327352,831
1994,655
211159,136
208580,327
185711,551
75844,823
34632,1421
197223,68
347435,1265
23754,779
247219,689
18498,1417
332307,1077
126293,1755
84805,1353
338213,1057
292343,6974
195688,403
132684,512
124608,1272
183139,993
310183,508
219446,1425
171837,808
334347,1268
10517,1058
99211,43
234970,641
91309,851
56921,786
342040,52
20074,618
86168,816
7672,1269
9722,45
129992,141
104484,477
218440,593
168487,7
132151,227
217941,1001
279056,406
186136,35
31315,11
258293,2567
85900,358
101324,2282
106061,1194
102414,62
266556,678
195438,1428
251449,2107
154554,952
268853,605
150069,1028
155195,227
251938,1693
222283,925
137818,697
79971,471
212361,933
228571,492
218138,2464
28575,446
260292,378
306813,1014
231669,208
76343,323
323806,1081
1351,357
192243,419
197139,147
332196,1201
102,382
13562,164
5898,219
3831,2007
103367,1163
265547,811
111999,138
212101,313
299728,299
238717,53
287842,956
188928,311
281454,841
143797,313
155139,285
113651,453
149836,336
316142,564
323938,269
149990,145
132838,1349
250485,479
342647,722
251464,481
130047,1071
272706,1332
173832,1741
171877,1624
344987,851
33114,1099
10216,388
174999,191
10256,41
6687,609
32058,1116
60267,212
311721,472
328811,956
68684,2291
267434,731
279067,606
111065,82
72090,1035
167562,15
281144,1089
234611,49
44916,1422
134080,1537
32518,553
109936,463
66033,243
345737,177
52021,477
314691,3411
121272,1014
101097,898
223544,1427
42282,455
206585,741
92974,1062
47219,36
36553,27
198427,498
112543,339
213842,462
322424,526
217181,1203
53032,662
168131,33
288128,716
236456,673
230101,2449
286305,444
90970,653
24084,61
314208,744
77372,464
112293,1423
34735,525
345444,483
263931,1341
191354,1065
254143,1381
346783,101
38778,712
35351,3369
38836,267
229694,416
238466,63
261337,2304
142947,455
150786,155
303295,3467
179824,1147
304244,62
240902,511
3764,901
50568,446
242389,2862
227947,1307
23678,452
348064,353
119460,45
19748,338
133079,324
280385,875
293147,356
59990,493
249501,117
198002,174
219036,28
230307,843
314481,336
144514,116
110936,339
118731,282
52906,446
64447,1854
106112,599
62763,138
97292,1839
328935,537
220601,1962
76828,548
28357,1395
18828,595
258957,236
109417,405
112606,721
247829,265
60465,623
153636,209
85013,212
317193,1725
61121,516
123768,758
39455,554
183584,442
139436,1017
179368,241
76155,912
185694,292
312232,103
8915,1635
90996,4
222293,678
44190,386
303310,78
134281,1094
160338,811
330500,489
141001,155
138785,461
227289,286
143493,1564
39365,132
35231,325
206974,1646
331267,358
237591,763
263201,142
269847,264
126754,1547
153196,676
193772,2413
9765,189
162913,1008
150402,277
341764,2785
95882,625
135077,612
321310,127
213267,3269
88325,668
256150,913
163113,2081
244134,245
122324,473
252297,254
242229,224
218483,213
114857,242
315249,222
213298,1094
229673,268
29131,938
230654,2403
268537,1487
308356,363
269255,2037
49101,412
8433,562
292721,395
33297,601
151629,586
148309,619
75240,532
202393,2687
18227,64
208913,754
304753,611
311713,112
17245,787
249942,506
343209,356
304935,994
21001,1126
84506,982
263606,178
70642,246
66743,1479
29934,333
230576,1358
218969,138
258074,228
177128,141
271515,408
9633,672
37149,107
18895,311
115574,1695
34676,338
47867,405
167978,1424
47502,81
242528,885
122023,1122
64045,479
53397,319
263363,519
100842,1144
247633,1109
268049,1571
21303,797
148333,535
175506,27
162771,1027
54790,135
211248,395
55646,1015
186061,1513
71384,238
170702,457
205685,429
196465,725
97189,98
295235,1531
10698,307
5768,968
114463,1843
216011,462
125686,1373
115519,1327
171420,1045
124897,3128
57207,865
59351,697
70430,714
203047,565
220201,708
86341,165
37943,753
37130,2001
253130,433
23474,1696
324971,448
220781,1318
191047,248
332694,161
117613,271
302284,301
126490,642
91006,598
240291,1102
325406,178
43309,418
184144,1704
219579,629
76349,286
149002,542
80835,168
11059,883
337742,522
205727,2017
15809,1182
323183,126
242902,367
180590,353
21478,464
123209,1331
131545,1025
134601,2367
325733,71
263485,1059
267419,522
186863,201
167631,2921
13476,591
256493,204
216049,1343
315448,773
94603,564
337259,611
236199,1373
210656,589
36064,1196
208326,46
164402,935
310684,853
295265,743
275887,2374
299876,879
173505,315
73821,344
64757,458
117974,515
244149,606
79921,125
341155,605
44057,554
311331,752
157882,1343
117309,731
285612,632
163281,391
326681,196
16060,1441
230909,1736
285084,183
295052,1545
316875,1243
105703,1053
291655,721
98533,669
247165,551
82157,485
291804,179
51942,957
13028,1132
277696,124
267117,773
291292,292
318363,1083
266601,406
285124,222
295259,567
179713,626
179962,364
59453,591
282869,128
97403,114
136086,721
255982,128
8997,773
73661,1005
19416,558
33764,556
64340,478
298695,599
78410,207
209797,696
316299,1839
12409,97
13794,231
317119,649
211463,1135
344868,627
233272,2162
170456,343
187580,118
78492,951
227898,542
20677,1294
299968,1704
146093,8
237722,72
304581,782
326380,1059
34573,623
21918,401
26387,1704
5625,377
57590,832
105598,599
95394,91
253683,482
346609,114
340921,55
98818,1017
29715,29
183625,2267
86247,622
83852,89
209506,1221
106810,484
21296,214
170021,227
291960,1308
201270,4022
315407,2359
289505,633
18933,1113
111684,272
76778,703
329431,855
213711,1042
133050,542
3522,1074
59451,327
197981,483
324294,45
219572,648
281964,1566
9677,599
343144,299
143005,318
50163,354
64992,1218
283798,136
217962,195
287446,375
139792,694
98398,1707
218991,566
151229,558
138508,658
33768,957
46093,286
4756,566
302230,1217
293693,768
313983,118
106828,102
14297,835
206324,429
277515,705
326169,1218
322865,1288
239343,102
225849,2018
110025,31
69073,1096
300438,1961
206110,251
293102,1375
101875,42
185265,1967
8703,1034
144389,561
180833,4136
244362,967
287713,1678
129879,565
345349,336
195504,71
223275,1757
223897,1493
225656,351
104271,907
307663,255
198667,177
280312,544
41902,13
130570,124
83367,42
135875,264
331606,1334
63390,1804
234200,19
120332,1067
271638,1342
202893,248
345791,484
151401,699
161450,791
91078,899
298029,393
257008,1181
335645,2099
172589,376
131439,3
94992,1815
125714,104
237419,142
112635,553
129312,565
41520,1327
295502,312
207486,131
299911,833
273815,323
249532,269
91247,656
73989,737
222917,1435
8941,453
226547,1353
342992,801
327277,426
100744,577
249115,975
101315,1396
207397,72
6930,997
63815,765
234528,256
339630,887
325791,11
231604,704
275169,477
291124,619
19006,439
792,358
7009,868
295937,538
82586,692
80760,1124
269730,1964
223172,2532
2135,2342
78562,76
227676,122
92086,1113
68390,647
331168,161
240276,1296
297239,805
142007,9
108974,1478
262614,1344
107103,603
60633,739
83957,515
160154,668
118789,52
127425,457
175893,604
166496,1461
159500,1235
347357,1135
217293,324
160113,1111
109862,858
147308,887
122708,585
25144,42
106366,422
129862,124
291898,115
316129,1587
208241,2843
189697,608
235075,575
301882,1176
196165,1514
2632,484
72289,523
3383,737
73325,486
337077,269
114726,763
234353,1888
88645,265
269746,13
334318,509
247601,79
99248,1142
136087,232
281181,496
197568,473
181778,1493
200640,636
142157,1261
223638,401
138198,1489
90587,926
28874,1066
269826,617
93392,544
311600,1647
316201,515
61439,754
284367,613
9937,544
198245,417
271978,465
246196,2156
203843,1479
27986,355
288349,288
220655,291
135651,1356
182177,432
291944,482
86595,467
280468,364
112001,392
155819,12
139176,697
73119,908
278022,2385
271464,26
294188,179
313515,1191
244414,129
25704,614
78461,1217
56553,1141
57127,1431
291680,989
347485,136
200956,655
282228,625
136577,794
196818,842
33081,18
14799,594
45141,707
267837,512
232272,495
71090,28
147371,359
141495,521
139705,472
224252,271
205725,359
329567,142
299766,681
28739,363
217361,953
77665,459
311195,108
308835,209
231266,311
146133,555
52574,565
85187,559
288897,721
283948,654
132380,499
25021,551
104220,385
114641,2793
208922,509
154770,181
14623,72
94710,353
291295,405
141862,641
223098,915
52304,277
221589,968
42805,522
336490,18
213826,2154
328259,231
101514,439
226236,187
269941,138
145405,126
178120,94
337898,574
219094,493
37134,95
63434,727
124991,394
108100,1501
277317,18
57531,1865
278566,259
48845,872
25025,1537
311517,868
280581,1015
302673,498
69272,1176
280507,869
298263,4247
287769,18
54898,627
222590,363
215059,1973
189259,2636
105668,827
237308,498
280493,1122
341473,325
172832,576
189042,998
266883,503
287811,509
187201,437
54547,2295
12514,506
104580,127
254379,797
21295,1131
316512,362
226900,166
207163,708
198422,414
274691,644
330197,458
99000,64
187784,223
151241,138
73272,523
149684,2123
19925,814
270432,553
304549,1533
14485,829
131906,403
53849,819
302640,221
278506,1336
111821,285
302040,317
110806,473
217861,284
314632,1073
206619,593
335048,1485
147997,1388
31629,986
217740,483
144991,1128
255117,388
143818,2602
116082,589
181326,1593
177007,678
99070,377
122259,587
134128,1128
147505,825
72876,168
303887,2811
114720,871
274004,551
35553,1037
62204,1788
227438,259
156615,652
126434,698
13854,263
98243,862
303872,493
72184,1369
160251,3439
264035,438
1959,448
44347,331
144463,317
184773,951
48346,1319
107851,203
314439,59
261970,127
239761,276
163104,1703
212525,2438
61052,502
28074,556
93213,197
154026,175
233562,995
121922,534
160871,581
263381,747
141521,689
114988,1612
324052,1569
109261,185
44956,779
35548,284
197435,1533
327580,1234
336674,465
253108,747
232325,526
89456,273
338067,818
322504,65
276937,765
123301,226
343185,806
328793,693
255161,1481
208167,129
63486,1645
253379,1036
206281,957
262628,347
135824,752
83918,126
313112,488
280806,882
298735,439
50757,873
75108,358
193506,612
75966,596
345251,327
27220,589
9179,838
271699,644
55025,562
13296,1479
269913,3083
180985,47
256317,67
247908,318
21020,799
53231,676
89947,231
153395,477
253189,156
275659,584
113486,44
272211,718
171870,1316
340038,1383
292825,681
124522,361
38960,191
52008,1753
275390,488
313298,334
162186,708
50891,334
249541,726
168347,566
277586,1695
314990,733
331807,575
187659,755
316968,1696
286803,636
156243,22
93475,885
272086,751
120907,973
14357,13
230092,988
86729,157
148586,929
237424,301
117544,172
348079,872
92555,1048
226580,1967
130005,431
230729,1124
187578,164
239462,7
255794,452
296592,494
155583,182
229506,855
78305,704
47297,662
76887,663
236296,794
271257,319
292566,1966
226843,223
308060,208
13989,1639
58688,668
65435,1878
89394,343
154604,1166
78114,517
172571,267
195567,225
120245,961
311277,924
39600,867
194405,442
110169,8
312091,649
145233,627
159343,957
119857,298
348803,976
295913,1115
14595,544
296909,1293
157505,193
206114,343
75222,4202
25239,395
67979,2721
201174,1205
106002,672
163435,1414
46773,1241
279090,515
215784,82
303762,1245
340164,511
90338,384
28654,1068
284588,506
182443,753
125755,1021
79680,271
126116,1192
221538,952
181631,1564
215439,601
218392,167
215035,593
305857,518
133687,594
204779,208
205021,321
64569,765
199157,361
247849,362
107524,247
266126,139
147835,391
17062,394
277458,1189
347269,286
340602,649
158797,917
83122,444
40836,1617
63599,1028
89863,1189
32281,387
320587,286
221132,58
251356,3951
183401,451
229082,75
115524,543
258286,661
290679,636
183874,708
287988,4
221432,716
184354,433
128934,358
117328,3354
309863,956
229634,4
183865,199
276146,501
788,641
285815,1554
288032,675
244349,1066
27722,488
201858,1486
153216,1205
125643,6623
192973,1404
294016,98
104719,1456
198062,39
107165,2748
71157,1675
73832,142
104720,614
236087,714
107501,1272
252153,703
302773,1562
291488,362
164195,1637
35149,1659
117833,492
42676,585
283717,518
302823,428
318888,181
32284,353
228886,722
274124,1517
339578,1147
228453,627
168574,16
129072,45
324071,222
237027,696
90791,2927
225716,718
155689,1233
221376,625
128823,281
74931,1131
303875,357
190311,1199
109450,4
175199,345
129239,3567
253171,262
348939,176
128267,193
145901,869
220968,485
171722,211
32603,984
230718,575
252273,1082
343646,408
190943,778
193434,485
84969,1503
150507,965
319046,828
218014,1109
238734,552
95125,253
191975,788
267687,2141
39532,1354
247484,566
215066,1283
35975,36
63729,411
110315,646
224000,2224
80253,438
275,982
97206,1948
243217,244
337790,276
231231,2149
229173,802
191739,921
77384,436
147558,2031
305670,1178
65092,1521
145991,641
106372,558
6885,1103
10372,715
99793,2789
257907,1287
103016,1644
265604,359
128826,887
318861,1172
247299,52
295137,621
154452,1183
341211,329
240721,38
330358,1711
230137,504
270093,36
163676,169
219490,162
323731,859
268496,898
248278,1896
161644,447
134193,492
54449,341
273490,1226
334375,327
118136,646
210659,562
334045,237
216961,1065
142652,362
17370,419
310572,532
67997,436
319820,2007
162368,836
228109,388
342317,34
349201,1148
149724,2238
327752,631
256154,762
13325,572
283223,79
93657,694
145858,6
91502,418
292621,534
42096,274
342272,692
61330,577
57304,329
304635,3194
160417,1101
320142,395
240303,975
281407,963
303710,426
308465,1778
2170,758
30396,251
197894,283
201074,48
103699,1126
211864,1037
171769,945
87551,26
241150,328
33219,2195
6719,968
340914,262
160514,1777
264531,46
341045,304
40774,621
167267,615
27883,1341
198191,1973
135363,2319
160942,347
160431,907
178878,752
87751,419
319559,49
41642,756
4723,743
308045,1105
91256,309
270648,1017
186759,411
289033,3386
264895,157
312667,235
57889,425
286006,383
63302,359
237544,2376
47530,754
181081,3244
168294,179
261826,182
13625,315
150911,744
45386,869
108754,319
327778,467
310332,609
214630,394
208834,2863
251465,813
79055,808
229202,523
210652,3458
179477,1507
2854,1059
13807,642
65218,485
99601,606
201638,1575
151138,1069
151670,607
133153,1197
183283,2284
88585,1321
274061,488
66513,733
214552,929
212236,1053
171903,353
90980,1375
37787,93
123415,296
49249,3459
335572,425
76554,786
142553,613
140473,581
16662,13
163573,1097
66930,616
164858,156
348745,693
195283,429
342626,399
128234,618
140221,1278
345186,2265
178627,1934
194171,1357
223707,167
224756,344
84199,1765
172218,183
186869,2469
332896,387
114408,103
252392,152
81929,422
26830,649
166506,1519
219823,4105
80542,676
210657,1641
179505,1343
35063,273
318150,4073
4300,432
37371,975
38075,96
57572,1287
110371,1565
328803,1391
90286,277
317628,1802
15357,2155
195334,1859
65888,666
143065,662
98647,565
133413,46
581,262
335646,482
284584,139
349078,522
180916,376
53126,778
341379,887
255958,665
272784,852
80905,64
108432,1921
144823,261
307010,495
314660,438
94820,962
327953,1181
104744,29
280606,14
314855,1952
336071,3621
235487,92
302500,509
347360,196
150422,697
331692,2286
24720,761
195337,1037
155521,762
245401,244
177266,62
189733,864
308978,219
214458,511
155996,98
243995,461
297339,457
160631,1026
200511,1466
32399,424
107474,606
182310,951
192351,815
261290,197
257505,227
348561,143
69126,1924
86326,409
217559,1039
74348,1644
257382,753
320982,1067
245229,555
55448,1508
88202,1422
135114,148
327068,1889
107484,857
328307,972
37194,1214
288725,2751
44173,441
232841,106
311189,17
75520,1787
3033,373
292608,1261
133896,4354
83859,455
267184,794
88549,1203
286888,355
259801,933
46659,1316
119714,706
61053,1442
138226,299
199743,506
37912,66
328727,124
229705,1188
275564,439
114280,176
125791,526
333889,1527
66795,445
133569,1032
246763,2285
191730,1113
33503,424
133842,298
86839,583
145240,1852
289055,1399
286576,1918
76289,968
320740,1189
95118,2887
342907,89
63172,49
48425,336
333131,417
151287,524
161858,693
237222,2042
56530,1558
247462,554
200601,82
233501,1736
240719,998
72812,1039
100307,174
18704,1418
137677,689
200498,1667
152798,827
111605,418
238893,1022
286704,184
182914,424
316674,591
115441,794
149647,53
311907,769
234600,254
7158,2962
7081,535
306725,508
250415,353
6878,1241
136439,583
204122,576
344988,558
22733,1082
25876,1588
63477,56
15011,196
249174,56
309009,875
290956,1165
161003,305
109363,1212
335625,508
196142,1226
184121,434
96623,2199
276501,507
202457,63
347436,766
80398,1658
341771,449
193411,86
32893,702
239349,493
30825,11
166098,264
346033,1593
70832,2581
346525,822
161545,333
219642,391
91022,884
227100,1454
298548,1524
34108,1471
271351,84
213290,341
288974,64
269537,1555
123066,181
233064,752
19442,221
92278,1838
41375,248
79751,742
217633,1389
295924,1368
79628,314
63364,1701
260167,44
132640,1069
256595,547
239448,136
318070,712
300895,507
169047,1819
132263,3323
223877,1387
249035,1153
139393,464
12927,1908
199644,622
118516,147
311351,673
247449,874
5719,996
59830,217
199271,2148
82709,814
24855,18
332875,342
243973,896
60070,746
215103,1938
39491,812
162978,1677
85020,256
221485,637
223612,304
35794,796
184556,179
132568,232
283690,194
190592,1399
119720,96
26901,1239
65779,134
330693,1184
225038,752
72650,646
191783,46
26596,135
191049,101
109070,985
285544,726
22357,1058
80290,652
300800,313
134732,3935
197683,1301
286542,1892
231063,146
151940,29
274510,15
226740,914
103750,1193
196192,448
288054,453
115933,527
297364,354
221500,1354
144218,1658
4697,9
283643,1123
132273,26
63339,441
33376,693
67113,191
166251,6
183701,116
279269,174
301271,733
142286,2982
97887,31
205761,114
282421,524
340937,821
160787,1272
330395,675
331971,1219
70122,366
316605,697
234312,1198
258056,1085
167128,1616
346344,1339
144185,207
255854,962
71935,717
250332,546
224665,774
134476,274
45397,103
240014,348
329517,2965
347893,477
334881,1803
317981,326
76993,177
15592,847
62316,263
97669,347
150125,753
257551,412
174591,1394
308842,323
73313,925
129668,197
30626,774
48233,1555
229531,1675
282741,1263
73525,27
6654,307
266718,543
319188,301
244483,1175
124577,408
174956,247
68152,141
255270,212
32277,358
227249,579
207241,218
287229,946
44031,435
190850,295
140682,25
25895,526
173565,192
226378,85
171473,288
67258,1049
226803,58
154900,3
45994,465
148642,1513
7389,725
277109,1867
282933,763
145107,729
301309,516
305263,1168
216455,878
48612,821
328805,465
99415,1214
317308,247
282573,751
134866,2101
22481,1678
218893,172
115668,1622
298913,1045
66557,1045
131722,363
249618,479
289897,1054
87816,847
199427,637
291242,676
66200,481
50634,1524
35770,72
128376,939
174758,1047
271215,436
57734,371
91120,293
105888,1125
267974,275
178183,365
80467,172
300049,598
140046,1322
66846,821
334381,849
65425,192
205620,1763
288252,277
300750,686
290015,496
80068,318
194593,1108
93175,804
212898,387
233156,449
63335,725
27983,635
52440,503
293182,682
317973,611
112961,317
317885,9
255202,18
288553,1336
325084,619
104330,531
65106,438
344054,607
175662,705
304530,1141
146597,1924
289315,254
44989,639
205369,606
134409,433
242273,373
301735,1089
291041,227
245656,2938
59668,176
215206,354
157162,724
200427,118
212171,265
319508,686
201887,279
321828,1392
80143,177
249674,371
219801,1081
319985,346
254630,1144
155742,276
313433,734
161358,2021
93808,508
198311,338
184262,1742
344092,415
51463,502
297865,1668
190696,1151
16519,186
48081,7
282234,949
184753,485
264827,278
179048,674
224714,1632
257390,79
122726,39
96808,518
196944,1061
253552,126
70657,152
325963,1283
344511,797
70717,407
117993,1092
215733,43
78370,447
290552,668
68394,481
303691,1678
125491,983
324759,265
326608,1897
39132,1732
132889,1855
172311,5043
240959,991
184465,2387
283064,762
173030,44
253861,678
225032,2333
140771,2154
200160,118
236321,53
175046,204
65658,361
25666,207
224849,764
189193,815
176981,787
121952,2609
45944,1944
89712,637
182793,476
343047,451
322543,867
75983,514
34830,1258
61214,1157
27956,233
162261,395
9460,698
227133,462
332829,562
268994,314
247098,857
71886,1127
288674,1287
276590,384
22341,2017
162282,421
228317,1721
294372,1204
27043,4445
278428,741
64541,208
243471,53
251900,475
121760,383
335682,651
233160,1387
190828,802
201590,1652
174400,31
100302,434
69923,1116
335016,907
215602,798
126482,924
298934,1358
22178,327
114140,493
298241,727
113083,537
105215,98
303447,226
297974,366
309164,427
151965,293
161645,1731
312328,951
109637,292
283332,86
203429,4
166942,896
216135,189
11492,443
314854,874
98171,711
225224,932
79026,1985
271033,193
170114,208
189656,451
14254,698
267103,1171
147067,561
109136,354
259578,31
211387,28
258658,131
152460,1558
18375,476
143236,155
78405,1312
145856,216
98403,265
54141,418
643,1629
158155,591
195393,703
348474,129
324539,818
149888,1814
314644,446
302943,673
130819,1482
236900,99
199861,1232
80843,928
28514,592
277559,326
294214,722
289502,145
2169,362
177585,1213
168674,451
52997,223
55411,532
160985,841
121446,2785
314904,1894
256937,362
166150,1498
225639,411
75615,162
255942,1097
97976,1159
46412,366
150621,522
216875,634
341212,518
204355,567
26914,26
206327,742
36838,313
223215,129
302107,94
44796,463
26365,221
6577,289
287089,593
219773,69
38705,1235
262209,1298
103208,913
271750,1535
126812,892
78930,388
82087,576
161225,64
84892,984
329119,2195
161981,289
122162,435
125083,917
4074,1484
4375,2059
262866,721
303339,574
174390,211
237143,237
302878,734
121993,809
282249,1005
230864,863
195066,179
328125,229
58406,647
297864,43
260029,697
154378,1368
289454,558
269023,729
238948,1006
131067,773
266355,496
41168,452
46021,785
146170,1063
23179,1019
180399,1145
238285,351
154208,518
195029,345
336803,439
221215,363
346106,1388
288287,161
292089,24
80737,416
134248,484
263649,376
301523,554
84342,648
201027,74
222669,295
133432,8
133632,948
156508,836
196836,948
160876,4744
325903,477
206689,862
208896,442
331295,706
161634,503
231382,485
29162,2668
255101,491
154615,453
248353,3487
128056,501
57082,1146
139764,571
21009,465
320963,743
340088,476
15965,1197
85162,1026
39667,228
153550,399
274891,1424
99482,1535
189545,16
27925,959
94610,313
212347,45
38312,55
290191,1337
233068,522
269870,813
71059,504
9259,1255
287291,507
110541,1611
71836,305
236662,81
310948,322
132868,649
287542,392
134655,62
124057,1012
5804,211
76732,407
109847,979
162916,1718
121432,645
224176,303
212186,708
229050,1254
139971,87
45926,45
38542,784
236480,1144
249925,359
163831,522
51953,313
182428,412
267100,46
235594,1741
148340,1608
42185,662
128802,562
94863,449
335220,1225
88432,304
83889,1653
141379,651
1072,167
210384,268
150547,191
189422,1116
112516,196
337045,38
280300,1106
105206,409
20532,773
131413,424
278026,295
178094,297
103656,1152
248778,678
85392,1502
24759,277
33030,3807
328484,885
253739,659
283273,1546
327409,894
18730,1282
270216,102
49790,156
185508,46
327511,51
5257,1403
344392,257
77338,1311
39186,407
146948,686
202495,1979
180551,58
207074,1282
186999,1699
346919,784
279480,604
313251,779
334007,6
153953,704
183742,407
174865,1011
212389,506
314507,624
156293,815
36161,322
60259,893
331134,328
166322,2738
20582,855
171074,597
200419,338
228239,2897
297994,399
8048,298
47565,524
292508,229
202043,718
71461,2207
287845,936
78346,703
322348,656
8230,1563
56762,1222
87351,541
3065,577
79025,47
98040,1305
64015,723
87878,85
88957,1001
47087,378
123318,812
329738,911
135569,293
102301,369
348387,1376
68174,502
204895,232
343373,1521
140311,237
126343,711
280278,1893
66904,617
293735,346
152758,1436
251923,628
318109,1147
183064,1488
59846,481
236733,478
80248,422
230695,326
238885,897
13432,1599
151953,109
338518,112
99963,166
294354,53
167189,412
85281,113
52086,86
44980,2156
146553,811
166471,92
28938,692
110106,867
235961,249
20964,1761
286979,487
318351,1312
78059,652
246005,913
166040,446
320068,361
307032,904
214792,1162
167161,815
240693,37
164061,52
103512,1797
135478,33
246788,723
284459,747
136378,61
209021,248
87914,1436
296107,29
155720,1691
276218,1222
292170,1637
41252,3576
266231,489
346725,719
130942,572
288574,839
171953,1183
60667,154
58118,51
105245,1555
169785,1237
72749,1431
171833,247
216486,781
274109,8
249668,966
69033,756
262919,1632
65523,1082
294210,1305
168921,451
245598,115
202581,1258
9228,1946
265175,535
223827,879
292395,838
186347,968
55728,2371
120647,1025
40157,1279
318142,169
91151,199
193287,333
290319,668
28465,907
212456,181
146173,1457
70961,567
23011,53
140398,1001
290815,1035
255886,686
338394,245
237207,1246
311993,162
68062,704
229947,511
56922,581
181577,649
30897,1727
46302,37
141249,1098
245270,8
41409,439
158558,239
8478,392
225683,454
304358,329
6005,826
271074,1195
327543,358
21582,1288
163531,623
181512,71
324688,567
89949,631
27840,379
34860,258
8350,967
70221,96
159775,389
229397,1322
54777,498
43497,1166
66448,1485
283759,1142
153150,299
191844,141
303786,1263
130644,26
181006,567
88364,1346
48985,838
157963,285
209326,1173
255686,61
117315,1581
314290,1263
24055,896
74884,312
132643,561
270741,745
3604,766
173001,1444
324375,702
87201,1687
109626,1686
278111,1594
247757,333
203282,456
226520,691
153801,153
75021,667
49160,1367
210049,1188
283821,158
306044,864
298525,514
55584,1016
69167,1369
71011,908
56284,269
19329,41
119894,1216
48877,102
114704,874
162146,447
272151,1384
287508,141
151627,1371
149853,568
251990,987
7928,1259
80415,284
245948,1083
126413,43
275882,478
38330,906
10828,1191
160222,184
227073,736
147983,1638
171393,201
243575,1268
115779,332
301082,556
211373,2049
195601,627
260226,711
318102,277
59192,605
261530,221
558,82
82995,2414
11522,2099
335172,801
259353,37
42946,308
211612,524
5513,252
78376,302
193053,1349
62032,698
86938,1037
202860,2082
332893,281
335114,239
236564,1268
320117,463
265450,139
248743,2915
269582,465
232071,761
49942,631
125916,1403
321980,912
337027,115
221395,282
12082,724
130056,1534
30433,663
39336,293
62931,1515
54390,464
123478,368
118545,115
291916,428
244269,1494
194148,735
72368,253
110394,675
317166,466
174249,253
300714,904
50527,771
42874,277
192515,917
22755,749
157354,529
262280,186
42900,2301
323464,363
112881,492
164288,1159
301248,494
230185,831
334521,69
280837,362
36770,1064
309308,1718
125530,252
234183,41
293595,428
318823,1849
134848,507
175454,648
312371,426
120845,1114
208479,1026
288585,169
272682,403
56647,901
111165,551
37186,447
184419,241
325023,96
305863,2152
4991,758
288857,592
316328,21
133988,272
256579,411
125226,343
49974,752
70494,965
265936,1555
132653,696
116540,859
179574,1313
154441,685
181902,664
343743,865
89609,174
116503,69
201305,1143
304207,1297
92980,2544
93678,499
160879,1458
321269,142
145698,893
241766,1286
296055,899
343572,509
283851,591
159043,474
150242,301
68241,116
262076,164
172749,377
240132,966
42927,1271
334715,475
132588,472
141877,556
306372,1272
115545,267
58388,658
346616,939
64432,107
55314,356
110930,546
85997,271
101742,884
19675,618
297046,2024
137682,138
213990,452
112923,2327
216394,287
178735,1911
